,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
275,275,2020-10-03 20:45:00,7.9,16342.0,355,4.6,87,923,6.4,8656.0,8656.0
276,276,2020-10-03 21:00:00,7.9,16680.0,354,4.5,87,923,6.1,8670.0,8670.0
277,277,2020-10-03 21:15:00,8.0,17134.0,353,4.5,87,923,5.9,6710.0,6710.0
278,278,2020-10-03 21:30:00,8.1,17704.0,351,4.4,87,923,6.3,8814.0,8814.0
279,279,2020-10-03 21:45:00,8.2,18273.0,351,4.4,86,924,6.4,9982.0,9982.0
280,280,2020-10-03 22:00:00,8.3,18843.0,350,4.3,86,924,6.6,10151.0,10151.0
281,281,2020-10-03 22:15:00,8.4,19546.0,348,4.3,86,924,7.0,13158.0,13158.0
282,282,2020-10-03 22:30:00,8.3,20382.0,347,4.2,86,924,7.0,13483.0,13483.0
283,283,2020-10-03 22:45:00,8.3,21218.0,346,4.1,86,924,6.7,11737.0,11737.0
284,284,2020-10-03 23:00:00,8.3,22054.0,345,4.0,86,924,6.7,11660.0,11660.0
285,285,2020-10-03 23:15:00,8.4,23112.0,343,3.9,86,924,6.8,12003.0,12003.0
286,286,2020-10-03 23:30:00,8.5,24393.0,342,3.7,87,924,6.8,12711.0,12711.0
287,287,2020-10-03 23:45:00,8.7,25674.0,340,3.4,88,924,6.9,13125.0,13125.0
288,288,2020-10-04 00:00:00,8.1,25367.0,344,2.5,90,924,7.4,16942.0,16942.0
289,289,2020-10-04 00:15:00,8.3,26877.0,341,2.4,90,924,7.3,16549.0,16549.0
290,290,2020-10-04 00:30:00,8.4,28429.0,339,2.3,90,924,7.9,20590.0,20590.0
291,291,2020-10-04 00:45:00,8.6,29980.0,337,2.2,90,924,7.8,22454.0,22454.0
292,292,2020-10-04 01:00:00,8.7,31532.0,335,2.1,90,924,8.2,24342.0,24342.0
293,293,2020-10-04 01:15:00,8.9,32524.0,333,2.1,90,924,7.9,23104.0,23104.0
294,294,2020-10-04 01:30:00,9.1,32956.0,333,2.1,90,924,9.0,35014.0,35014.0
295,295,2020-10-04 01:45:00,9.2,33387.0,333,2.0,89,924,9.1,33372.0,33372.0
296,296,2020-10-04 02:00:00,9.3,33819.0,333,2.0,89,924,8.4,27193.0,27193.0
297,297,2020-10-04 02:15:00,9.4,34083.0,332,2.0,89,924,8.5,28579.0,28579.0
298,298,2020-10-04 02:30:00,9.5,34179.0,331,2.1,89,924,8.5,27648.0,27648.0
299,299,2020-10-04 02:45:00,9.5,34274.0,330,2.1,88,924,8.8,31228.0,31228.0
300,300,2020-10-04 03:00:00,9.6,34370.0,330,2.2,88,924,9.3,34783.0,34783.0
301,301,2020-10-04 03:15:00,9.7,34465.0,330,2.3,88,924,10.0,39853.0,39853.0
302,302,2020-10-04 03:30:00,9.8,34560.0,331,2.4,87,924,9.5,37274.0,37274.0
303,303,2020-10-04 03:45:00,9.8,34654.0,331,2.5,87,924,9.1,34952.0,34952.0
304,304,2020-10-04 04:00:00,9.9,34749.0,332,2.6,86,924,9.3,35696.0,35696.0
305,305,2020-10-04 04:15:00,10.0,34852.0,333,2.6,86,924,9.3,36303.0,36303.0
306,306,2020-10-04 04:30:00,10.1,34964.0,333,2.6,86,924,10.2,42812.0,42812.0
307,307,2020-10-04 04:45:00,10.1,35075.0,335,2.6,86,925,9.2,36492.0,36492.0
308,308,2020-10-04 05:00:00,10.1,35187.0,335,2.6,86,925,9.6,36510.0,36510.0
309,309,2020-10-04 05:15:00,10.0,35199.0,337,2.6,86,925,9.1,33288.0,33288.0
310,310,2020-10-04 05:30:00,10.0,35110.0,337,2.6,86,925,9.3,34784.0,34784.0
311,311,2020-10-04 05:45:00,10.0,35022.0,338,2.5,87,925,9.4,35944.0,35944.0
312,312,2020-10-04 06:00:00,9.9,34933.0,338,2.5,87,925,9.2,34305.0,34305.0
313,313,2020-10-04 06:15:00,9.9,35022.0,339,2.5,87,925,9.0,31106.0,31106.0
314,314,2020-10-04 06:30:00,9.9,35288.0,339,2.5,87,925,8.5,28988.0,28988.0
315,315,2020-10-04 06:45:00,9.9,35553.0,339,2.5,87,926,8.8,30025.0,30025.0
316,316,2020-10-04 07:00:00,10.0,35819.0,340,2.5,87,926,8.8,30731.0,30731.0
317,317,2020-10-04 07:15:00,10.0,35558.0,341,2.6,87,926,8.9,32100.0,32100.0
318,318,2020-10-04 07:30:00,9.8,34769.0,342,2.7,87,926,9.1,35076.0,35076.0
319,319,2020-10-04 07:45:00,9.7,33980.0,343,2.8,86,927,9.0,34034.0,34034.0
320,320,2020-10-04 08:00:00,9.6,33191.0,344,2.9,86,927,9.2,35404.0,35404.0
321,321,2020-10-04 08:15:00,9.5,32635.0,344,3.0,86,927,9.4,35626.0,35626.0
322,322,2020-10-04 08:30:00,9.3,32313.0,343,2.9,87,927,8.9,31689.0,31689.0
323,323,2020-10-04 08:45:00,9.2,31991.0,343,2.9,88,927,8.6,29312.0,29312.0
324,324,2020-10-04 09:00:00,9.0,30647.4193548387,342,2.8,89,927,8.6,28481.0,28481.0
325,325,2020-10-04 09:15:00,8.9,29927.4193548387,342,2.9,89,927,8.7,28541.0,28541.0
326,326,2020-10-04 09:30:00,8.8,28799.0322580645,341,3.1,88,927,8.3,25153.0,25153.0
327,327,2020-10-04 09:45:00,8.7,27670.6451612903,340,3.2,88,928,8.2,25052.0,25052.0
328,328,2020-10-04 10:00:00,8.7,26542.2580645161,339,3.4,87,928,8.6,28768.0,28768.0
329,329,2020-10-04 10:15:00,8.6,25816.4516129032,341,3.8,85,928,8.3,25760.0,25760.0
330,330,2020-10-04 10:30:00,8.7,25493.2258064516,346,4.4,81,928,8.9,29971.0,29971.0
331,331,2020-10-04 10:45:00,8.8,25170.0,351,5.0,76,928,8.6,30212.0,30212.0
332,332,2020-10-04 11:00:00,9.0,24846.7741935484,356,5.6,72,928,9.4,37992.0,37992.0
333,333,2020-10-04 11:15:00,9.0,24444.1935483871,357,6.0,69,928,9.6,39701.0,39701.0
334,334,2020-10-04 11:30:00,8.7,23962.2580645161,357,6.3,68,928,10.1,42694.0,42694.0
335,335,2020-10-04 11:45:00,8.5,23480.3225806452,356,6.5,66,928,10.3,44187.0,44187.0
336,336,2020-10-04 12:00:00,8.2,22998.3870967742,355,6.8,65,928,9.9,40667.0,40667.0
337,337,2020-10-04 12:15:00,8.2,23175.4838709677,353,7.0,63,928,9.9,40126.0,40126.0
338,338,2020-10-04 12:30:00,8.1,24010.6451612903,351,7.2,62,928,9.7,39330.0,39330.0
339,339,2020-10-04 12:45:00,8.2,24845.8064516129,349,7.4,60,928,9.7,40248.0,40248.0
340,340,2020-10-04 13:00:00,8.1,25680.9677419355,346,7.6,59,928,9.7,40031.0,40031.0
341,341,2020-10-04 13:15:00,8.2,26661.2903225806,344,7.7,58,928,9.7,38229.0,38229.0
342,342,2020-10-04 13:30:00,8.4,27787.7419354839,342,7.8,58,928,9.3,36333.0,36333.0
343,343,2020-10-04 13:45:00,8.6,28915.1612903226,340,7.8,57,928,9.0,34002.0,34002.0
344,344,2020-10-04 14:00:00,8.8,30041.6129032258,338,7.9,57,928,9.2,35320.0,35320.0
345,345,2020-10-04 14:15:00,9.0,30917.4193548387,336,7.9,57,928,9.1,32887.0,32887.0
346,346,2020-10-04 14:30:00,9.0,31541.6129032258,336,7.9,56,928,9.7,38817.0,38817.0
347,347,2020-10-04 14:45:00,8.9,32165.8064516129,335,8.0,56,928,9.4,33663.0,33663.0
348,348,2020-10-04 15:00:00,9.0,32790.0,334,8.0,55,928,10.2,41327.0,41327.0
349,349,2020-10-04 15:15:00,9.1,33312.5806451613,333,8.0,55,928,9.5,35323.0,35323.0
350,350,2020-10-04 15:30:00,9.0,33734.5161290323,332,8.0,55,928,10.2,40919.0,40919.0
351,351,2020-10-04 15:45:00,9.0,34156.4516129032,331,7.9,55,928,9.5,36489.0,36489.0
352,352,2020-10-04 16:00:00,9.0,35731.0,330,7.9,55,928,9.3,34421.0,34421.0
353,353,2020-10-04 16:15:00,9.1,36161.0,328,7.8,56,928,9.6,37899.0,37899.0
354,354,2020-10-04 16:30:00,9.2,36584.0,325,7.5,58,928,9.4,35804.0,35804.0
355,355,2020-10-04 16:45:00,9.3,37008.0,322,7.2,60,929,9.3,33283.0,33283.0
356,356,2020-10-04 17:00:00,9.4,37431.0,319,6.9,62,929,8.5,26270.0,26270.0
357,357,2020-10-04 17:15:00,9.6,37487.0,318,6.5,64,929,9.3,32482.0,32482.0
358,358,2020-10-04 17:30:00,9.6,37175.0,319,6.1,65,929,8.6,28511.0,28511.0
359,359,2020-10-04 17:45:00,9.7,36864.0,320,5.6,67,929,8.7,28982.0,28982.0
360,360,2020-10-04 18:00:00,9.8,36552.0,322,5.2,68,929,8.9,29579.0,29579.0
361,361,2020-10-04 18:15:00,9.8,36212.0,324,4.9,69,929,9.0,30923.0,30923.0
362,362,2020-10-04 18:30:00,9.6,35843.0,326,4.6,70,929,8.5,26895.0,26895.0
363,363,2020-10-04 18:45:00,9.6,35474.0,329,4.3,71,930,8.9,31848.0,31848.0
364,364,2020-10-04 19:00:00,9.4,35105.0,332,4.0,72,930,8.0,23861.0,23861.0
365,365,2020-10-04 19:15:00,9.3,34075.0,335,3.8,72,930,8.0,22472.0,22472.0
366,366,2020-10-04 19:30:00,8.9,32382.0,339,3.7,73,930,6.8,13639.0,13639.0
367,367,2020-10-04 19:45:00,8.6,30689.0,342,3.5,74,931,6.7,12770.0,12770.0
368,368,2020-10-04 20:00:00,8.3,28996.0,347,3.4,75,931,7.9,20151.0,20151.0
369,369,2020-10-04 20:15:00,8.1,27362.0,349,3.2,75,931,7.6,19061.0,19061.0
370,370,2020-10-04 20:30:00,7.9,25786.0,350,3.0,76,931,6.8,13433.0,13433.0
371,371,2020-10-04 20:45:00,7.6,24211.0,351,2.9,77,931,6.7,13304.0,13304.0
372,372,2020-10-04 21:00:00,7.4,22635.0,351,2.7,78,931,7.7,19631.0,19631.0
373,373,2020-10-04 21:15:00,7.2,21192.0,351,2.5,78,931,8.3,25065.0,25065.0
374,374,2020-10-04 21:30:00,7.0,19882.0,349,2.2,79,931,8.8,28799.0,28799.0
375,375,2020-10-04 21:45:00,6.8,18571.0,347,2.0,80,931,9.1,32255.0,32255.0
376,376,2020-10-04 22:00:00,6.6,17261.0,345,1.7,81,931,8.8,30235.0,30235.0
377,377,2020-10-04 22:15:00,6.5,16428.0,342,1.5,81,931,9.0,31595.0,31595.0
378,378,2020-10-04 22:30:00,6.5,16073.0,339,1.3,82,931,9.0,31460.0,31460.0
379,379,2020-10-04 22:45:00,6.4,15717.0,336,1.2,82,931,8.5,29361.0,29361.0
380,380,2020-10-04 23:00:00,6.5,15362.0,333,1.0,83,931,7.9,22243.0,22243.0
381,381,2020-10-04 23:15:00,6.6,15773.0,329,0.8,83,931,7.8,20794.0,20794.0
382,382,2020-10-04 23:30:00,6.7,16951.0,323,0.6,84,931,7.4,17781.0,17781.0
383,383,2020-10-04 23:45:00,6.9,18129.0,319,0.5,85,931,7.8,21212.0,21212.0
384,384,2020-10-05 00:00:00,7.3,23282.0,311,0.1,84,931,8.1,22783.0,22783.0
385,385,2020-10-05 00:15:00,7.5,24308.0,310,0.0,84,931,8.3,23618.0,23618.0
386,386,2020-10-05 00:30:00,7.7,24695.0,310,0.0,84,931,7.5,18096.0,18096.0
387,387,2020-10-05 00:45:00,7.7,25081.0,309,-0.1,83,931,6.7,14643.0,14643.0
388,388,2020-10-05 01:00:00,7.9,25468.0,309,-0.1,83,931,6.7,12899.0,12899.0
389,389,2020-10-05 01:15:00,8.0,25602.0,309,-0.1,83,931,6.7,12087.0,12087.0
390,390,2020-10-05 01:30:00,8.0,25483.0,310,-0.2,83,931,6.4,11908.0,11908.0
391,391,2020-10-05 01:45:00,7.9,25364.0,310,-0.3,82,931,6.5,11228.0,11228.0
392,392,2020-10-05 02:00:00,7.9,25245.0,311,-0.4,82,931,6.3,10593.0,10593.0
393,393,2020-10-05 02:15:00,7.9,25018.0,311,-0.5,82,931,6.4,11282.0,11282.0
394,394,2020-10-05 02:30:00,7.8,24683.0,311,-0.6,82,931,6.5,11745.0,11745.0
395,395,2020-10-05 02:45:00,7.7,24347.0,311,-0.7,83,931,6.6,11833.0,11833.0
396,396,2020-10-05 03:00:00,7.7,24012.0,311,-0.8,83,931,6.5,11268.0,11268.0
397,397,2020-10-05 03:15:00,7.7,23288.0,311,-1.0,83,931,6.4,10588.0,10588.0
398,398,2020-10-05 03:30:00,7.5,22176.0,311,-1.1,83,931,5.8,7795.0,7795.0
399,399,2020-10-05 03:45:00,7.4,21064.0,311,-1.2,84,931,5.3,6784.0,6784.0
400,400,2020-10-05 04:00:00,7.3,19952.0,311,-1.3,84,931,6.5,11782.0,11782.0
401,401,2020-10-05 04:15:00,7.2,18994.0,312,-1.5,84,931,7.4,17087.0,17087.0
402,402,2020-10-05 04:30:00,7.2,18189.0,312,-1.6,85,931,7.4,16915.0,16915.0
403,403,2020-10-05 04:45:00,7.0,17384.0,312,-1.7,85,931,7.0,13778.0,13778.0
404,404,2020-10-05 05:00:00,6.9,16579.0,313,-1.8,86,931,6.4,10560.0,10560.0
405,405,2020-10-05 05:15:00,6.9,15885.0,313,-1.9,86,931,6.4,9961.0,9961.0
406,406,2020-10-05 05:30:00,6.8,15300.0,313,-2.0,86,931,6.4,11319.0,11319.0
407,407,2020-10-05 05:45:00,6.7,14715.0,312,-2.1,86,931,6.4,10286.0,10286.0
408,408,2020-10-05 06:00:00,6.7,14130.0,311,-2.2,86,931,6.2,9124.0,9124.0
409,409,2020-10-05 06:15:00,6.7,13763.0,311,-2.1,86,931,5.8,7490.0,7490.0
410,410,2020-10-05 06:30:00,6.7,13613.0,310,-2.0,85,931,6.1,9002.0,9002.0
411,411,2020-10-05 06:45:00,6.8,13463.0,309,-1.8,84,932,6.4,10972.0,10972.0
412,412,2020-10-05 07:00:00,6.8,13313.0,308,-1.7,83,932,6.5,11164.0,11164.0
413,413,2020-10-05 07:15:00,6.9,13117.0,307,-1.3,82,932,6.3,10346.0,10346.0
414,414,2020-10-05 07:30:00,6.9,12875.0,306,-0.8,80,932,6.4,11202.0,11202.0
415,415,2020-10-05 07:45:00,6.9,12633.0,306,-0.2,78,932,6.4,10687.0,10687.0
416,416,2020-10-05 08:00:00,6.9,11991.2903225806,304,0.3,76,932,6.2,9639.0,9639.0
417,417,2020-10-05 08:15:00,6.7,11312.9032258065,303,0.9,74,932,6.0,8736.0,8736.0
418,418,2020-10-05 08:30:00,6.4,10189.3548387097,303,1.5,72,932,6.0,7861.0,7861.0
419,419,2020-10-05 08:45:00,5.9,9066.7741935484,303,2.1,70,932,5.5,6535.0,6535.0
420,420,2020-10-05 09:00:00,5.6,7943.2258064516,303,2.7,68,932,5.4,6536.0,6536.0
421,421,2020-10-05 09:15:00,5.3,7307.4193548387,303,3.3,66,932,5.5,6647.0,6647.0
422,422,2020-10-05 09:30:00,5.1,7158.3870967742,306,3.8,63,932,5.2,5903.0,5903.0
423,423,2020-10-05 09:45:00,4.9,7008.3870967742,308,4.3,61,932,5.2,5807.0,5807.0
424,424,2020-10-05 10:00:00,4.8,6859.3548387097,311,4.8,58,932,5.0,4961.0,4961.0
425,425,2020-10-05 10:15:00,4.6,6679.3548387097,312,5.3,56,932,4.5,3336.0,3336.0
426,426,2020-10-05 10:30:00,4.5,6468.3870967742,315,5.6,54,932,4.3,2554.0,2554.0
427,427,2020-10-05 10:45:00,4.4,6258.3870967742,317,5.9,52,932,4.3,2411.0,2411.0
428,428,2020-10-05 11:00:00,4.3,6047.4193548387,320,6.2,50,932,4.5,3231.0,3231.0
429,429,2020-10-05 11:15:00,4.4,6187.7419354839,321,6.5,48,932,4.6,2881.0,2881.0
430,430,2020-10-05 11:30:00,4.5,6678.3870967742,320,6.7,47,932,4.6,2926.0,2926.0
431,431,2020-10-05 11:45:00,4.8,7170.0,321,7.0,46,931,4.8,3532.0,3532.0
432,432,2020-10-05 12:00:00,4.9,7660.6451612903,321,7.2,45,931,4.6,2588.0,2588.0
433,433,2020-10-05 12:15:00,5.0,7862.9032258065,321,7.3,44,931,4.6,2591.0,2591.0
434,434,2020-10-05 12:30:00,5.0,7774.8387096774,320,7.4,44,931,4.1,1326.0,1326.0
435,435,2020-10-05 12:45:00,5.0,7687.7419354839,318,7.4,43,931,4.1,1087.0,1087.0
436,436,2020-10-05 13:00:00,4.9,7599.6774193548,317,7.5,43,931,4.0,986.0,986.0
437,437,2020-10-05 13:15:00,4.8,7654.8387096774,315,7.5,43,931,4.0,1037.0,1037.0
438,438,2020-10-05 13:30:00,4.8,7853.2258064516,313,7.5,43,931,3.3,100.0,100.0
439,439,2020-10-05 13:45:00,4.8,8051.6129032258,312,7.4,44,930,3.1,-55.0,-55.0
440,440,2020-10-05 14:00:00,4.8,8250.0,310,7.4,44,930,3.5,273.0,273.0
441,441,2020-10-05 14:15:00,4.8,8359.3548387097,309,7.4,44,930,3.0,-66.0,-66.0
442,442,2020-10-05 14:30:00,4.8,8380.6451612903,307,7.3,44,930,2.7,-137.0,-137.0
443,443,2020-10-05 14:45:00,4.8,8401.935483871,306,7.3,43,930,2.9,-136.0,-136.0
444,444,2020-10-05 15:00:00,4.8,8423.2258064516,304,7.2,43,930,3.2,53.0,53.0
445,445,2020-10-05 15:15:00,4.8,8532.5806451613,303,7.2,43,930,3.0,-84.0,-84.0
446,446,2020-10-05 15:30:00,4.9,8730.0,302,7.1,43,930,3.2,391.0,391.0
447,447,2020-10-05 15:45:00,4.8,8927.4193548387,301,7.1,43,930,2.9,204.0,204.0
448,448,2020-10-05 16:00:00,4.9,9124.8387096774,301,7.0,43,930,3.1,692.0,692.0
449,449,2020-10-05 16:15:00,5.0,9449.0322580645,300,6.9,44,930,3.3,530.0,530.0
450,450,2020-10-05 16:30:00,5.0,9900.0,299,6.7,45,930,3.6,584.0,584.0
451,451,2020-10-05 16:45:00,5.1,10350.9677419355,297,6.5,46,930,4.5,2078.0,2078.0
452,452,2020-10-05 17:00:00,5.1,10801.935483871,296,6.3,47,930,4.5,2244.0,2244.0
453,453,2020-10-05 17:15:00,5.3,11454.1935483871,295,6.0,48,930,4.5,2311.0,2311.0
454,454,2020-10-05 17:30:00,5.5,12306.7741935484,294,5.7,49,930,4.2,1355.0,1355.0
455,455,2020-10-05 17:45:00,5.6,13160.3225806452,293,5.4,50,931,4.0,1234.0,1234.0
456,456,2020-10-05 18:00:00,5.8,14012.9032258065,292,5.1,51,931,4.7,2368.0,2368.0
457,457,2020-10-05 18:15:00,6.1,15171.2903225806,292,4.8,53,931,5.0,3146.0,3146.0
458,458,2020-10-05 18:30:00,6.5,16633.5483870968,292,4.6,54,931,5.4,5438.0,5438.0
459,459,2020-10-05 18:45:00,6.8,18096.7741935484,292,4.5,55,931,5.6,7705.0,7705.0
460,460,2020-10-05 19:00:00,7.1,19559.0322580645,292,4.3,56,931,6.6,10522.0,10522.0
461,461,2020-10-05 19:15:00,7.3,20477.4193548387,293,4.1,56,931,7.3,15288.0,15288.0
462,462,2020-10-05 19:30:00,7.3,20850.0,293,3.9,57,931,7.5,16517.0,16517.0
463,463,2020-10-05 19:45:00,7.5,21223.5483870968,295,3.7,58,931,7.2,15066.0,15066.0
464,464,2020-10-05 20:00:00,7.5,22316.0,295,3.5,59,931,6.9,13085.0,13085.0
465,465,2020-10-05 20:15:00,7.5,22189.0,297,3.3,59,931,6.9,11602.0,11602.0
466,466,2020-10-05 20:30:00,7.5,21549.0,298,3.2,59,931,6.5,10419.0,10419.0
467,467,2020-10-05 20:45:00,7.3,20908.0,299,3.1,60,931,6.1,8173.0,8173.0
468,468,2020-10-05 21:00:00,7.3,20268.0,300,3.0,60,931,5.5,5112.0,5112.0
469,469,2020-10-05 21:15:00,7.1,19540.0,301,2.7,61,931,5.0,3544.0,3544.0
470,470,2020-10-05 21:30:00,7.1,18723.0,302,2.4,62,931,4.6,2401.0,2401.0
471,471,2020-10-05 21:45:00,7.0,17906.0,304,2.0,63,931,4.1,1536.0,1536.0
472,472,2020-10-05 22:00:00,7.0,17089.0,305,1.7,64,931,4.1,1745.0,1745.0
473,473,2020-10-05 22:15:00,6.9,16368.0,306,1.4,66,931,4.1,2257.0,2257.0
474,474,2020-10-05 22:30:00,6.8,15743.0,306,1.2,67,931,4.5,2647.0,2647.0
475,475,2020-10-05 22:45:00,6.7,15118.0,307,1.0,68,931,4.4,2668.0,2668.0
476,476,2020-10-05 23:00:00,6.6,14493.0,307,0.8,69,931,4.7,2645.0,2645.0
477,477,2020-10-05 23:15:00,6.6,13752.0,308,0.6,69,931,4.7,2903.0,2903.0
478,478,2020-10-05 23:30:00,6.5,12895.0,309,0.5,70,931,4.4,2531.0,2531.0
479,479,2020-10-05 23:45:00,6.4,12038.0,310,0.3,71,931,4.3,2151.0,2151.0
480,480,2020-10-06 00:00:00,5.8,9632.0,323,-0.3,73,931,4.7,2695.0,2695.0
481,481,2020-10-06 00:15:00,5.6,8889.0,325,-0.4,74,931,4.8,3168.0,3168.0
482,482,2020-10-06 00:30:00,5.5,8397.0,327,-0.4,74,931,4.8,2909.0,2909.0
483,483,2020-10-06 00:45:00,5.4,7906.0,327,-0.4,74,932,4.9,3483.0,3483.0
484,484,2020-10-06 01:00:00,5.2,7414.0,329,-0.4,74,932,5.2,4112.0,4112.0
485,485,2020-10-06 01:15:00,5.2,7011.0,330,-0.4,74,932,5.2,4531.0,4531.0
486,486,2020-10-06 01:30:00,5.2,6696.0,330,-0.3,74,932,5.6,5898.0,5898.0
487,487,2020-10-06 01:45:00,5.2,6381.0,331,-0.2,73,932,5.7,6357.0,6357.0
488,488,2020-10-06 02:00:00,5.2,6066.0,331,-0.1,73,932,5.8,6648.0,6648.0
489,489,2020-10-06 02:15:00,5.2,5775.0,331,-0.1,73,932,5.8,6419.0,6419.0
490,490,2020-10-06 02:30:00,5.1,5507.0,332,0.0,72,932,5.5,5793.0,5793.0
491,491,2020-10-06 02:45:00,5.1,5240.0,333,0.1,72,932,5.4,4930.0,4930.0
492,492,2020-10-06 03:00:00,4.9,4972.0,333,0.2,71,932,5.3,4574.0,4574.0
493,493,2020-10-06 03:15:00,4.9,4960.0021202873,334,0.2,71,932,5.4,4497.0,4497.0
494,494,2020-10-06 03:30:00,4.8,4960.0016535989,334,0.2,71,932,5.4,5312.0,5312.0
495,495,2020-10-06 03:45:00,4.7,4960.0042164859,333,0.1,71,932,5.7,6625.0,6625.0
496,496,2020-10-06 04:00:00,4.6,4960.0037510423,333,0.1,71,932,6.1,8027.0,8027.0
497,497,2020-10-06 04:15:00,4.6,4960.0022287586,331,0.1,71,932,6.5,10375.0,10375.0
498,498,2020-10-06 04:30:00,4.5,4960.004296961,329,0.0,72,932,6.6,11233.0,11233.0
499,499,2020-10-06 04:45:00,4.6,4960.001404075,327,-0.1,72,932,6.6,11031.0,11031.0
500,500,2020-10-06 05:00:00,4.6,4960.0018616033,326,-0.2,73,932,6.7,11419.0,11419.0
501,501,2020-10-06 05:15:00,4.7,4960.002414281,324,-0.4,73,932,6.8,11389.0,11389.0
502,502,2020-10-06 05:30:00,4.8,4960.0000272492,323,-0.5,73,932,6.8,11840.0,11840.0
503,503,2020-10-06 05:45:00,5.0,4960.0029338423,322,-0.6,74,932,6.7,11466.0,11466.0
504,504,2020-10-06 06:00:00,5.0,4960.0000727381,321,-0.7,74,932,6.7,12241.0,12241.0
505,505,2020-10-06 06:15:00,5.1,4960.0017012254,320,-0.8,74,932,6.7,13054.0,13054.0
506,506,2020-10-06 06:30:00,5.2,4960.0030204373,320,-0.8,74,932,6.5,11740.0,11740.0
507,507,2020-10-06 06:45:00,5.2,5140.0,320,-0.9,75,932,6.6,11207.0,11207.0
508,508,2020-10-06 07:00:00,5.3,5399.0,320,-0.9,75,932,6.6,10970.0,10970.0
509,509,2020-10-06 07:15:00,5.3,5475.0,320,-0.7,74,932,6.4,10232.0,10232.0
510,510,2020-10-06 07:30:00,5.2,5370.0,320,-0.3,73,932,6.2,9304.0,9304.0
511,511,2020-10-06 07:45:00,5.1,5265.0,321,0.1,71,933,6.0,9170.0,9170.0
512,512,2020-10-06 08:00:00,5.0,5160.0,322,0.5,70,933,5.4,6192.0,6192.0
513,513,2020-10-06 08:15:00,4.7,4960.0027037068,322,1.0,68,933,4.9,4389.0,4389.0
514,514,2020-10-06 08:30:00,4.3,4960.0035880624,322,1.6,65,933,4.8,4684.0,4684.0
515,515,2020-10-06 08:45:00,3.9,4960.0025111621,322,2.2,62,933,4.7,3540.0,3540.0
516,516,2020-10-06 09:00:00,3.6,4960.0016415211,322,2.8,59,933,4.6,2988.0,2988.0
517,517,2020-10-06 09:15:00,3.3,4960.0020561959,322,3.3,55,933,4.5,2767.0,2767.0
518,518,2020-10-06 09:30:00,3.3,4960.0011149362,325,3.7,52,933,4.3,2274.0,2274.0
519,519,2020-10-06 09:45:00,3.3,4960.0001644633,329,4.2,48,933,4.3,2297.0,2297.0
520,520,2020-10-06 10:00:00,3.3,4960.0036566537,331,4.6,45,933,4.6,3035.0,3035.0
521,521,2020-10-06 10:15:00,3.3,4960.0010569561,333,4.9,42,933,4.7,3406.0,3406.0
522,522,2020-10-06 10:30:00,3.2,4960.0005349374,332,5.1,41,933,4.2,2276.0,2276.0
523,523,2020-10-06 10:45:00,3.1,4960.0006302807,331,5.3,40,933,3.5,462.0,462.0
524,524,2020-10-06 11:00:00,3.0,4960.0033568689,330,5.5,39,933,3.0,-199.0,-199.0
525,525,2020-10-06 11:15:00,3.0,4960.0041545259,330,5.7,38,933,3.0,-112.0,-112.0
526,526,2020-10-06 11:30:00,3.0,4960.0006345599,330,5.8,38,933,3.7,1135.0,1135.0
527,527,2020-10-06 11:45:00,2.9,4960.0037723596,329,5.9,38,932,3.4,760.0,760.0
528,528,2020-10-06 12:00:00,2.9,4960.000093056,329,6.0,38,932,4.1,786.0,786.0
529,529,2020-10-06 12:15:00,2.9,4960.0018267465,329,6.2,38,932,3.8,1085.0,1085.0
530,530,2020-10-06 12:30:00,2.9,4960.0022263642,326,6.3,38,932,3.6,1050.0,1050.0
531,531,2020-10-06 12:45:00,2.8,4960.0021555438,325,6.4,37,932,3.3,171.0,171.0
532,532,2020-10-06 13:00:00,2.8,4960.0010470473,322,6.5,37,932,2.4,-48.0,-48.0
533,533,2020-10-06 13:15:00,2.8,4960.0014646943,319,6.5,37,932,2.7,-36.0,-36.0
534,534,2020-10-06 13:30:00,2.8,4960.0022691348,316,6.6,37,932,4.1,1092.0,1092.0
535,535,2020-10-06 13:45:00,2.8,4960.0022014511,314,6.6,37,932,3.4,-108.0,-108.0
536,536,2020-10-06 14:00:00,2.8,4960.004545121,311,6.7,37,932,3.6,854.0,854.0
537,537,2020-10-06 14:15:00,2.8,4960.0037967809,305,6.7,37,932,3.5,477.0,477.0
538,538,2020-10-06 14:30:00,2.8,4960.002530164,302,6.6,37,932,3.4,546.0,546.0
539,539,2020-10-06 14:45:00,3.0,4960.0001116857,298,6.6,37,932,3.1,-21.0,-21.0
540,540,2020-10-06 15:00:00,3.0,4960.0038579211,296,6.5,37,932,2.8,-135.0,-135.0
541,541,2020-10-06 15:15:00,3.1,4960.0006136691,292,6.5,37,932,2.6,-184.0,-184.0
542,542,2020-10-06 15:30:00,3.2,4960.0049236031,290,6.4,37,932,2.3,-168.0,-168.0
543,543,2020-10-06 15:45:00,3.3,4960.0045130874,288,6.3,38,932,1.8,-132.0,-132.0
544,544,2020-10-06 16:00:00,3.3,4960.0002247412,286,6.2,38,932,1.3,-128.0,-128.0
